date,accY,accZ,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,d1,d2,d3
2014_11_11_15_15_41    398,-982,511,382,483,712,542,2,302,257,2,2,2,795,504,3,588,542,2.0,1,0
2014_11_11_15_15_41    423,-970,541,379,480,709,543,2,299,259,2,2,2,796,546,1,582,544,2.0,1,0
2014_11_11_15_15_41    449,-1021,540,378,493,710,542,1,288,250,2,2,2,798,542,2,580,548,2.0,1,0
2014_11_11_15_15_41    436,-994,552,372,471,706,538,2,284,182,1,3,3,798,512,3,581,546,2.0,1,0
2014_11_11_15_15_41    398,-978,534,355,455,703,528,2,275,157,2,1,3,796,402,1,500,539,2.0,1,0
2014_11_11_15_15_41    403,-976,519,1,283,661,511,1,95,59,2,0,3,781,222,2,483,535,2.0,1,0
2014_11_11_15_15_41    385,-991,547,2,275,661,517,2,101,57,3,2,0,782,220,1,540,538,2.0,1,0
2014_11_11_15_15_41    411,-1014,558,191,314,661,528,2,215,94,2,2,3,791,262,3,487,540,2.0,1,0
2014_11_11_15_15_41    393,-951,505,355,389,711,543,2,268,184,2,2,1,789,564,2,550,542,2.0,1,0
2014_11_11_15_15_41    407,-964,519,375,498,710,543,2,281,255,36,2,2,795,581,2,546,571,2.0,1,0
2014_11_11_15_15_41    448,-992,505,383,534,710,545,1,314,284,36,2,1,798,599,2,556,578,2.0,1,0
2014_11_11_15_15_41    403,-969,547,384,512,712,546,1,306,284,3,0,1,799,621,1,551,541,2.0,1,0
2014_11_11_15_15_41    384,-957,511,383,470,706,534,1,305,267,2,1,1,801,576,1,550,539,2.0,1,0
2014_11_11_15_15_41    400,-1032,566,381,460,707,538,1,305,218,2,3,1,801,577,2,589,535,2.0,1,0
2014_11_11_15_15_41    403,-1025,536,382,478,708,541,2,298,187,3,0,2,802,603,0,578,539,2.0,1,0
2014_11_11_15_15_41    393,-963,560,387,476,710,547,2,302,291,34,4,1,801,618,1,547,577,2.0,1,0
2014_11_11_15_15_42    391,-951,510,391,479,712,557,1,298,293,34,2,2,803,623,0,594,581,2.0,1,0
2014_11_11_15_15_42    416,-989,534,389,468,710,557,2,291,234,34,2,4,803,624,2,565,582,2.0,1,0
2014_11_11_15_15_42    435,-1012,566,391,473,709,550,1,296,226,36,3,2,802,628,3,581,583,2.0,1,0
2014_11_11_15_15_42    404,-959,527,390,484,710,549,2,297,215,279,1,1,802,631,0,588,586,2.0,1,0
2014_11_11_15_15_42    419,-1008,494,391,491,713,552,1,297,215,284,1,2,801,633,1,581,585,2.0,1,0
2014_11_11_15_15_42    415,-937,534,390,482,711,548,0,308,193,57,1,3,799,635,1,587,541,2.0,1,0
2014_11_11_15_15_42    423,-999,544,391,485,708,549,2,309,189,258,2,2,799,638,1,585,542,2.0,1,0
2014_11_11_15_15_42    419,-973,550,385,413,692,548,2,301,174,54,1,1,796,633,2,590,543,2.0,1,0
2014_11_11_15_15_42    392,-961,535,381,435,692,548,3,295,164,286,3,2,795,615,3,575,544,2.0,1,0
2014_11_11_15_15_42    432,-977,540,380,420,696,548,2,297,163,58,2,1,795,629,2,581,543,2.0,1,0
2014_11_11_15_15_42    432,-977,540,380,420,696,548,2,297,163,58,2,1,795,629,2,581,543,2.0,1,0
2014_11_11_15_15_42    438,-1017,534,381,445,699,542,1,296,184,55,2,2,793,633,1,590,540,2.0,1,0
2014_11_11_15_15_42    415,-961,520,381,429,710,544,1,284,199,36,2,0,795,632,1,588,539,2.0,1,0
2014_11_11_15_15_42    391,-887,524,374,447,694,538,2,283,178,32,2,3,795,626,1,595,538,2.0,1,0
2014_11_11_15_15_42    406,-994,568,373,442,721,540,2,287,178,58,0,2,795,635,2,563,537,2.0,1,0
2014_11_11_15_15_42    408,-991,534,373,446,723,548,1,287,181,290,1,1,788,633,0,536,545,2.0,1,0
2014_11_11_15_15_42    401,-1014,575,382,503,728,550,1,303,242,50,1,3,787,634,2,558,544,2.0,1,0
2014_11_11_15_15_42    401,-1014,575,382,503,728,550,1,303,242,50,1,3,787,634,2,558,544,2.0,1,0
2014_11_11_15_15_42    399,-994,540,393,517,735,555,1,341,305,441,2,8,793,637,1,561,582,2.0,1,0
2014_11_11_15_15_42    382,-952,505,390,516,735,545,1,344,299,271,1,8,796,639,1,572,542,2.0,1,0
2014_11_11_15_15_43    399,-894,572,390,503,732,545,2,320,286,259,1,3,794,639,2,543,549,2.0,1,0
2014_11_11_15_15_43    371,-973,511,387,485,731,540,2,311,274,262,2,2,792,632,1,549,546,2.0,1,0
2014_11_11_15_15_43    392,-963,579,387,484,733,542,2,319,268,59,0,2,792,625,2,565,551,2.0,1,0
2014_11_11_15_15_43    423,-984,557,387,484,730,550,1,355,280,52,0,2,793,634,1,559,591,2.0,1,0
2014_11_11_15_15_43    423,-973,497,391,448,722,545,1,366,199,247,2,2,797,637,2,549,591,2.0,1,0
2014_11_11_15_15_43    423,-1092,524,386,429,728,539,1,308,181,60,2,2,793,645,2,533,546,2.0,1,0
2014_11_11_15_15_43    332,-1002,620,389,500,731,554,3,328,208,256,1,5,794,634,2,531,584,2.0,1,0
2014_11_11_15_15_43    323,-945,608,393,526,731,551,2,337,257,284,2,10,794,619,2,531,552,2.0,1,0
2014_11_11_15_15_43    248,-909,582,393,529,732,551,2,338,265,277,1,9,796,601,1,536,554,2.0,1,0
2014_11_11_15_15_43    252,-880,611,395,528,733,553,1,333,249,55,2,8,796,621,1,532,589,2.0,1,0
2014_11_11_15_15_43    304,-976,624,393,517,730,552,2,317,148,1,2,2,800,628,2,533,595,2.0,1,0
2014_11_11_15_15_43    412,-1049,449,382,424,708,539,1,286,84,1,2,2,800,556,2,527,548,2.0,1,0
2014_11_11_15_15_43    344,-945,508,364,404,691,526,3,281,79,2,1,3,792,507,1,482,543,2.0,1,0
2014_11_11_15_15_43    305,-904,550,364,417,694,524,2,296,64,1,2,2,792,511,1,471,535,2.0,1,0
2014_11_11_15_15_43    327,-1000,608,362,436,695,530,2,273,62,2,3,2,790,517,3,457,531,2.0,1,0
2014_11_11_15_15_43    399,-986,575,363,438,689,526,4,265,64,1,1,2,796,433,1,507,532,2.0,1,0
2014_11_11_15_15_43    411,-1076,496,362,435,693,529,2,253,53,2,1,3,795,536,1,546,533,2.0,1,0
2014_11_11_15_15_43    396,-957,505,365,432,696,529,1,260,62,2,2,3,792,545,2,472,533,2.0,1,0
2014_11_11_15_15_43    371,-994,591,367,430,692,530,2,256,62,2,1,3,787,536,2,525,533,2.0,1,0
2014_11_11_15_15_43    352,-987,595,369,432,696,533,1,332,66,2,1,2,786,555,1,534,531,2.0,1,0
2014_11_11_15_15_44    364,-948,600,369,443,694,536,1,337,63,2,1,1,786,553,1,522,531,2.0,1,0
2014_11_11_15_15_44    352,-948,572,370,443,689,523,2,347,50,3,3,1,784,528,1,509,533,2.0,1,0
2014_11_11_15_15_44    348,-983,591,368,447,688,523,1,345,53,2,2,1,783,521,2,450,532,2.0,1,0
2014_11_11_15_15_44    319,-948,615,367,441,696,521,1,324,67,2,1,2,760,534,3,522,533,2.0,1,0
2014_11_11_15_15_44    319,-948,615,367,441,696,521,1,324,67,2,1,2,760,534,3,522,533,2.0,1,0
2014_11_11_15_15_44    353,-909,580,371,448,696,526,2,354,67,2,1,1,788,536,1,483,533,2.0,1,0
2014_11_11_15_15_44    342,-989,540,376,463,708,526,1,373,75,2,2,2,789,537,0,430,533,2.0,1,0
2014_11_11_15_15_44    328,-930,585,377,464,711,528,2,346,77,2,2,2,792,534,0,448,531,2.0,1,0
2014_11_11_15_15_44    376,-985,621,375,449,694,522,2,352,81,3,2,2,800,551,0,456,532,2.0,1,0
2014_11_11_15_15_44    368,-948,576,380,456,693,540,6,367,83,3,2,2,799,553,3,527,536,2.0,1,0
2014_11_11_15_15_44    351,-954,604,385,453,697,540,2,380,87,1,3,2,799,572,0,488,535,2.0,1,0
2014_11_11_15_15_44    358,-960,559,384,452,713,540,1,385,89,2,2,2,798,573,2,484,533,2.0,1,0
2014_11_11_15_15_44    370,-964,583,386,445,718,542,2,371,95,0,2,2,799,573,3,410,532,2.0,1,0
2014_11_11_15_15_44    383,-958,576,385,439,714,541,1,391,101,1,2,3,801,571,1,465,531,2.0,1,0
2014_11_11_15_15_44    399,-996,596,384,452,714,542,1,396,106,4,2,2,801,570,2,481,532,2.0,1,0
2014_11_11_15_15_44    391,-999,568,379,441,717,546,1,377,106,1,2,4,796,561,2,481,537,2.0,1,0
2014_11_11_15_15_44    402,-1001,591,373,433,712,554,2,362,91,3,2,2,791,566,2,491,533,2.0,1,0
2014_11_11_15_15_44    391,-962,599,374,439,712,552,1,357,93,1,2,2,791,564,1,481,531,2.0,1,0
2014_11_11_15_15_44    390,-1026,579,370,436,711,551,1,362,88,2,1,2,790,565,1,466,531,2.0,1,0
2014_11_11_15_15_44    388,-996,567,367,449,713,550,1,327,84,2,1,2,793,569,2,486,530,2.0,1,0
2014_11_11_15_15_45    447,-1072,526,365,438,706,539,2,368,84,1,2,2,787,580,2,494,530,2.0,1,0
2014_11_11_15_15_45    376,-928,580,368,443,712,548,2,374,78,1,0,2,787,565,1,411,534,2.0,1,0
2014_11_11_15_15_45    312,-941,624,371,440,729,557,2,387,96,2,2,2,788,565,1,505,534,2.0,1,0
2014_11_11_15_15_45    312,-941,624,371,440,729,557,2,387,96,2,2,2,788,565,1,505,534,2.0,1,0
2014_11_11_15_15_45    344,-914,572,378,457,733,558,1,391,97,1,2,1,791,576,2,523,536,2.0,1,0
2014_11_11_15_15_45    358,-967,558,384,458,733,555,1,389,107,1,2,1,793,587,2,521,533,2.0,1,0
2014_11_11_15_15_45    353,-1025,527,383,448,731,555,2,374,98,1,2,3,792,595,1,499,532,2.0,1,0
2014_11_11_15_15_45    352,-965,543,376,450,729,554,2,384,93,2,1,1,790,592,1,512,532,2.0,1,0
2014_11_11_15_15_45    348,-993,523,371,445,730,558,2,389,97,1,2,1,783,577,4,495,535,2.0,1,0
2014_11_11_15_15_45    355,-992,558,373,454,734,558,2,393,100,2,2,1,788,580,2,501,536,2.0,1,0
2014_11_11_15_15_45    367,-975,556,375,452,733,557,2,383,101,1,2,2,790,581,2,501,538,2.0,1,0
2014_11_11_15_15_45    380,-1001,575,377,476,734,558,2,385,110,0,1,3,790,589,2,525,536,2.0,1,0
2014_11_11_15_15_45    376,-957,543,382,464,733,557,0,395,106,2,1,0,795,586,2,533,535,2.0,1,0
2014_11_11_15_15_45    364,-928,531,382,457,725,550,2,398,105,1,2,1,796,590,3,523,535,3.0,1,0
2014_11_11_15_15_45    391,-1042,527,381,453,723,548,1,378,97,2,2,2,796,598,3,524,536,3.0,1,0
2014_11_11_15_15_45    391,-1042,527,381,453,723,548,1,378,97,2,2,2,796,598,3,524,536,3.0,1,0
2014_11_11_15_15_45    372,-985,569,375,455,720,549,1,394,104,2,4,2,795,586,2,525,537,3.0,1,0
2014_11_11_15_15_45    370,-968,547,377,463,721,551,0,389,94,2,2,2,796,585,2,501,539,3.0,1,0
2014_11_11_15_15_45    383,-961,550,377,473,719,553,1,377,92,2,2,1,795,585,1,515,540,3.0,1,0
2014_11_11_15_15_45    392,-1009,544,376,453,719,555,2,380,89,1,2,2,794,585,2,517,540,3.0,1,0
2014_11_11_15_15_46    387,-978,568,375,450,719,553,2,372,88,1,2,3,795,585,3,516,539,3.0,1,0
2014_11_11_15_15_46    385,-948,526,372,447,718,554,2,390,89,2,2,1,793,584,2,512,539,3.0,1,0
2014_11_11_15_15_46    385,-989,545,372,450,720,552,2,387,80,2,1,2,794,594,1,455,539,3.0,1,0
2014_11_11_15_15_46    387,-1008,556,372,449,719,555,2,382,84,2,1,2,795,596,1,465,540,3.0,1,0
2014_11_11_15_15_46    382,-995,556,371,454,718,555,1,388,86,1,2,0,792,598,2,443,538,3.0,1,0
2014_11_11_15_15_46    413,-1026,542,370,445,720,548,2,384,110,0,1,2,791,597,2,522,541,3.0,1,0
2014_11_11_15_15_46    382,-945,543,371,447,720,555,2,400,111,2,2,1,790,599,2,462,538,3.0,1,0
2014_11_11_15_15_46    372,-990,567,371,452,726,555,2,393,105,1,4,2,790,598,0,452,539,3.0,1,0
2014_11_11_15_15_46    403,-1017,569,370,449,723,553,2,383,103,1,2,1,791,594,1,448,541,3.0,1,0
2014_11_11_15_15_46    382,-996,551,370,449,721,553,2,397,101,2,1,2,791,594,1,452,541,3.0,1,0
2014_11_11_15_15_46    391,-992,556,370,452,724,554,2,396,98,2,1,2,791,599,1,537,541,3.0,1,0
2014_11_11_15_15_46    379,-996,542,370,454,721,555,2,399,99,2,1,1,792,599,1,534,542,3.0,1,0
2014_11_11_15_15_46    383,-985,540,371,457,721,557,2,394,98,2,1,2,792,598,2,543,540,3.0,1,0
2014_11_11_15_15_46    382,-936,568,371,453,724,555,4,398,104,2,1,2,790,604,0,535,539,3.0,1,0
2014_11_11_15_15_46    360,-986,568,371,453,725,556,1,387,109,2,1,3,791,603,1,539,538,3.0,1,0
2014_11_11_15_15_46    393,-1004,552,371,451,721,556,1,375,103,2,1,3,790,601,2,537,539,3.0,1,0
2014_11_11_15_15_46    382,-980,544,368,449,717,555,2,387,104,3,1,1,790,585,2,541,540,3.0,1,0
2014_11_11_15_15_46    399,-996,553,368,446,720,554,2,398,102,2,2,2,788,569,2,538,539,3.0,1,0
2014_11_11_15_15_46    393,-993,566,366,450,719,555,1,394,108,2,0,2,788,577,1,535,540,3.0,1,0
2014_11_11_15_15_46    380,-973,543,363,439,718,547,1,401,131,2,2,2,788,578,2,514,536,3.0,1,0
2014_11_11_15_15_47    390,-969,583,362,435,719,548,3,394,104,2,2,2,789,592,2,522,540,3.0,1,0
2014_11_11_15_15_47    387,-921,548,362,441,695,552,1,397,107,1,3,1,784,594,1,530,539,3.0,1,0
2014_11_11_15_15_47    390,-970,579,362,415,692,548,2,394,107,2,1,2,783,599,2,512,539,3.0,1,0
2014_11_11_15_15_47    398,-993,563,361,403,691,541,1,396,129,2,1,2,784,586,2,528,540,3.0,1,0
2014_11_11_15_15_47    396,-945,575,360,405,691,529,3,388,126,2,1,1,783,562,2,512,542,3.0,1,0
2014_11_11_15_15_47    413,-1021,568,360,393,690,532,5,386,125,1,2,1,760,568,1,521,540,3.0,1,0
2014_11_11_15_15_47    367,-928,551,358,397,689,534,2,378,128,1,2,1,754,588,2,541,540,3.0,1,0
2014_11_11_15_15_47    376,-955,559,358,412,691,532,3,388,131,1,1,2,753,589,4,531,539,3.0,1,0
2014_11_11_15_15_47    387,-1017,545,358,412,690,542,2,386,126,2,2,1,752,588,3,526,541,3.0,1,0
2014_11_11_15_15_47    376,-1002,561,359,415,692,542,1,386,106,1,0,0,754,588,1,525,542,3.0,1,0
2014_11_11_15_15_47    386,-968,551,360,437,690,546,2,378,120,2,1,1,754,600,2,526,541,3.0,1,0
2014_11_11_15_15_47    380,-975,557,359,415,690,547,0,385,123,2,2,2,754,607,2,528,541,3.0,1,0
2014_11_11_15_15_47    371,-989,560,359,438,691,545,1,375,121,2,2,2,754,602,2,539,540,3.0,1,0
2014_11_11_15_15_47    385,-962,559,359,417,689,550,2,390,130,2,2,2,753,612,2,533,537,3.0,1,0
2014_11_11_15_15_47    391,-1017,574,359,420,691,544,2,385,100,2,2,2,752,606,1,531,542,3.0,1,0
2014_11_11_15_15_47    390,-936,535,357,407,691,543,2,385,99,2,2,2,755,585,3,498,540,3.0,1,0
2014_11_11_15_15_47    360,-934,544,355,376,691,535,1,385,92,1,2,1,754,585,0,498,540,3.0,1,0
2014_11_11_15_15_47    392,-989,547,352,373,689,536,3,378,100,3,1,2,749,592,2,487,542,3.0,1,0
2014_11_11_15_15_47    390,-968,536,340,380,690,532,2,381,69,3,1,2,745,599,2,490,542,3.0,1,0
2014_11_11_15_15_47    376,-985,537,340,374,689,527,2,376,69,2,1,2,746,585,1,487,538,3.0,1,0
2014_11_11_15_15_47    382,-968,547,338,347,689,527,1,334,66,2,2,3,744,576,3,492,538,3.0,1,0
2014_11_11_15_15_48    398,-989,550,337,344,689,531,2,378,64,1,2,2,743,580,3,499,538,3.0,1,0
2014_11_11_15_15_48    408,-975,542,336,343,688,518,2,305,57,1,2,2,743,584,2,490,533,3.0,1,0
2014_11_11_15_15_48    403,-964,536,287,331,682,525,2,149,53,2,1,2,742,579,1,487,535,3.0,1,0
2014_11_11_15_15_48    387,-989,566,330,332,683,528,2,153,68,2,1,2,742,583,3,494,537,3.0,1,0
2014_11_11_15_15_48    376,-968,592,320,340,677,528,2,146,84,1,1,1,741,591,2,488,536,3.0,1,0
2014_11_11_15_15_48    372,-1016,574,320,336,683,531,2,80,71,2,1,2,738,594,0,492,537,3.0,1,0
2014_11_11_15_15_48    391,-1015,568,257,303,675,518,3,87,63,1,1,1,743,575,2,471,534,3.0,1,0
2014_11_11_15_15_48    374,-1024,599,329,328,682,545,1,62,63,2,2,2,738,547,2,484,538,3.0,1,0
2014_11_11_15_15_48    339,-1129,609,348,365,695,546,2,304,74,1,1,2,747,493,1,480,542,3.0,1,0
2014_11_11_15_15_48    398,-936,524,386,517,734,657,1,388,243,422,1,11,746,682,40,570,594,3.0,1,0
2014_11_11_15_15_48    400,-916,406,392,552,734,662,1,397,255,466,2,11,753,689,91,575,604,3.0,1,0
2014_11_11_15_15_48    399,-889,499,396,557,727,661,1,390,199,468,4,9,770,703,86,569,608,3.0,1,0
2014_11_11_15_15_48    423,-1032,503,397,555,723,641,1,382,236,20,2,9,797,711,56,619,613,3.0,1,0
2014_11_11_15_15_48    344,-1012,529,395,465,716,556,1,377,133,2,2,5,779,698,2,576,609,3.0,1,0
2014_11_11_15_15_48    388,-969,610,396,477,716,562,2,392,124,2,1,2,774,694,0,615,608,3.0,1,0
2014_11_11_15_15_48    366,-988,568,396,498,716,559,2,386,110,1,2,2,775,695,2,609,613,3.0,1,0
2014_11_11_15_15_48    355,-953,580,398,501,718,565,2,395,137,4,2,2,791,680,1,610,610,3.0,1,0
2014_11_11_15_15_48    364,-930,553,430,510,708,565,2,392,135,2,2,1,789,686,3,596,611,3.0,1,0
2014_11_11_15_15_48    404,-1011,583,439,519,714,566,2,399,192,2,2,5,802,679,3,600,612,3.0,1,0
2014_11_11_15_15_48    357,-945,543,438,520,708,561,2,399,190,3,2,2,798,670,1,602,572,3.0,1,0
2014_11_11_15_15_49    374,-1017,564,436,528,714,562,1,407,139,2,1,0,800,674,2,599,572,3.0,1,0
2014_11_11_15_15_49    367,-898,559,434,530,713,563,2,411,203,1,1,1,790,663,1,601,572,3.0,1,0
2014_11_11_15_15_49    399,-973,544,430,529,710,563,2,406,174,2,1,2,791,676,1,607,559,3.0,1,0
2014_11_11_15_15_49    390,-916,576,432,495,712,565,1,405,140,2,2,1,803,674,1,610,558,3.0,1,0
2014_11_11_15_15_49    415,-1049,584,440,458,707,556,3,371,113,3,1,3,806,671,1,598,725,3.0,1,0
2014_11_11_15_15_49    393,-921,579,444,455,709,558,2,384,106,2,2,1,805,648,1,607,740,3.0,1,0
2014_11_11_15_15_49    394,-980,527,440,439,705,559,2,380,99,2,1,4,804,652,1,602,768,3.0,1,0
2014_11_11_15_15_49    391,-919,515,447,438,690,556,2,381,116,2,2,1,798,664,0,607,779,3.0,1,0
2014_11_11_15_15_49    431,-1079,560,444,438,693,556,1,376,109,4,2,2,799,667,2,595,802,3.0,1,0
2014_11_11_15_15_49    397,-873,593,446,439,698,560,2,400,160,1,2,0,788,671,1,621,810,3.0,1,0
2014_11_11_15_15_49    382,-861,574,402,538,730,623,2,388,299,3,2,12,794,686,50,636,811,3.0,1,0
2014_11_11_15_15_49    372,-1000,558,403,541,732,653,2,398,315,2,1,12,792,695,72,629,811,3.0,1,0
2014_11_11_15_15_49    387,-973,572,403,538,730,565,1,379,298,1,1,11,790,693,39,629,809,3.0,1,0
2014_11_11_15_15_49    359,-840,550,400,454,725,563,1,387,283,1,1,10,791,682,2,629,806,3.0,1,0
2014_11_11_15_15_49    371,-1009,583,401,480,730,566,0,398,271,2,1,11,789,680,26,632,808,3.0,1,0
2014_11_11_15_15_49    392,-1001,588,400,488,730,566,2,385,260,2,4,11,790,680,33,633,807,3.0,1,0
2014_11_11_15_15_49    386,-995,527,400,491,727,657,2,383,264,1,1,11,793,683,43,633,806,3.0,1,0
2014_11_11_15_15_49    406,-1021,561,402,547,729,665,2,386,273,2,2,12,795,675,70,634,807,3.0,1,0
2014_11_11_15_15_49    391,-933,528,402,543,729,567,2,392,299,3,2,11,797,676,22,635,806,3.0,1,0
2014_11_11_15_15_49    380,-953,560,401,487,726,566,2,372,306,3,3,11,796,673,5,617,803,3.0,1,0
2014_11_11_15_15_50    406,-996,568,397,454,726,564,4,319,276,0,1,11,797,673,1,611,790,3.0,1,0
2014_11_11_15_15_50    368,-929,551,395,438,717,564,2,319,259,2,2,9,795,670,1,604,789,3.0,1,0
2014_11_11_15_15_50    368,-929,551,395,438,717,564,2,319,259,2,2,9,795,670,1,604,789,3.0,1,0
2014_11_11_15_15_50    376,-948,545,395,438,714,565,2,311,214,2,1,2,795,678,2,608,789,3.0,1,0
2014_11_11_15_15_50    370,-925,559,399,449,725,566,1,318,251,1,1,12,798,678,1,610,809,3.0,1,0
2014_11_11_15_15_50    400,-976,574,399,446,727,567,2,318,252,2,0,12,799,688,2,608,817,3.0,1,0
2014_11_11_15_15_50    401,-978,566,400,465,729,567,1,315,255,1,2,12,799,688,2,609,816,3.0,1,0
2014_11_11_15_15_50    387,-930,568,401,460,726,567,1,321,267,0,2,12,798,691,1,611,815,3.0,1,0
2014_11_11_15_15_50    408,-964,576,401,468,728,568,2,317,264,2,0,11,799,690,4,613,817,3.0,1,0
2014_11_11_15_15_50    403,-979,584,401,511,717,569,2,364,251,2,1,11,799,705,2,608,819,3.0,1,0
2014_11_11_15_15_50    403,-925,560,400,496,711,570,1,340,250,1,2,2,799,702,2,608,819,3.0,1,0
2014_11_11_15_15_50    415,-1057,546,400,499,714,567,1,338,220,2,2,7,798,698,2,610,820,3.0,1,0
2014_11_11_15_15_50    415,-921,548,400,478,712,567,3,337,229,2,2,2,798,705,2,606,814,3.0,1,0
2014_11_11_15_15_50    399,-1002,532,397,472,712,565,1,344,208,1,1,2,796,704,0,560,814,4.0,1,0
2014_11_11_15_15_50    396,-1017,567,394,474,698,563,2,312,206,2,1,2,810,698,1,559,815,4.0,1,0
2014_11_11_15_15_50    375,-965,574,393,473,696,559,1,335,183,2,1,1,812,703,2,556,813,4.0,1,0
2014_11_11_15_15_50    408,-951,544,388,446,691,561,1,363,172,1,2,2,810,690,2,553,814,4.0,1,0
2014_11_11_15_15_50    428,-1058,564,388,426,698,561,1,358,155,2,1,5,809,696,1,559,814,4.0,1,0
2014_11_11_15_15_50    401,-864,582,395,438,699,565,2,346,217,1,2,1,794,703,2,621,816,4.0,1,0
2014_11_11_15_15_51    390,-845,561,399,503,724,567,0,326,249,2,1,13,793,711,2,637,820,4.0,1,0
2014_11_11_15_15_51    359,-916,576,424,443,716,561,2,328,178,2,0,11,794,680,2,615,815,4.0,1,0
2014_11_11_15_15_51    361,-1018,569,421,440,725,563,2,323,213,2,1,13,794,665,2,623,815,4.0,1,0
2014_11_11_15_15_51    361,-1018,569,421,440,725,563,2,323,213,2,1,13,794,665,2,623,815,4.0,1,0
2014_11_11_15_15_51    391,-992,572,420,440,718,566,1,322,210,2,2,14,795,672,2,620,815,4.0,1,0
2014_11_11_15_15_51    399,-945,598,421,480,719,562,2,325,248,2,2,13,795,664,3,618,816,4.0,1,0
2014_11_11_15_15_51    399,-993,588,418,489,721,564,3,319,217,2,1,13,796,671,5,623,815,4.0,1,0
2014_11_11_15_15_51    403,-988,591,416,505,720,564,2,318,234,2,1,13,796,673,1,617,815,4.0,1,0
2014_11_11_15_15_51    424,-1005,607,429,453,719,568,2,338,227,34,1,13,796,675,0,624,822,4.0,1,0
2014_11_11_15_15_51    447,-1041,556,428,515,717,570,2,350,230,440,1,12,799,687,24,617,824,4.0,1,0
2014_11_11_15_15_51    447,-1041,556,428,515,717,570,2,350,230,440,1,12,799,687,24,617,824,4.0,1,0
2014_11_11_15_15_51    435,-1035,515,421,483,712,575,2,349,216,29,2,12,794,691,2,610,822,4.0,1,0
2014_11_11_15_15_51    400,-980,564,425,484,720,572,2,354,237,1,1,13,793,688,6,606,822,4.0,1,0
2014_11_11_15_15_51    380,-905,548,417,488,727,565,1,353,245,2,2,13,792,691,1,605,816,4.0,1,0
2014_11_11_15_15_51    368,-937,563,412,475,729,566,1,359,258,2,3,13,794,691,3,606,817,4.0,1,0
2014_11_11_15_15_51    359,-921,596,393,488,730,566,3,351,255,0,2,13,794,685,1,609,816,4.0,1,0
2014_11_11_15_15_51    376,-993,583,395,461,728,564,2,337,258,1,1,13,794,692,1,608,817,4.0,1,0
2014_11_11_15_15_51    359,-979,582,394,458,727,565,1,345,241,2,0,12,793,700,2,608,816,4.0,1,0
2014_11_11_15_15_51    387,-973,615,395,480,725,562,2,340,253,2,2,13,796,669,2,606,821,4.0,1,0
2014_11_11_15_15_52    409,-960,591,393,482,725,562,1,336,257,34,2,12,796,670,1,606,823,4.0,1,0
2014_11_11_15_15_52    388,-952,583,393,483,724,567,3,337,262,434,2,13,796,682,2,611,821,4.0,1,0
2014_11_11_15_15_52    400,-885,591,400,527,726,570,2,335,257,455,0,8,798,695,34,556,826,4.0,1,0
2014_11_11_15_15_52    418,-993,599,401,531,718,572,2,335,255,455,1,5,798,694,54,616,827,4.0,1,0
2014_11_11_15_15_52    415,-922,552,400,509,711,571,3,333,223,455,2,1,796,703,2,551,827,4.0,1,0
2014_11_11_15_15_52    454,-1104,543,401,501,710,569,2,335,239,455,1,2,795,703,2,549,825,4.0,1,0
2014_11_11_15_15_52    392,-1082,536,396,449,714,570,2,334,237,0,0,6,788,683,2,551,825,4.0,1,0
2014_11_11_15_15_52    335,-899,568,401,506,722,572,2,345,322,3,2,13,792,703,1,558,823,4.0,1,0
2014_11_11_15_15_52    351,-872,511,398,475,725,574,1,345,287,2,1,14,795,700,1,615,821,4.0,1,0
2014_11_11_15_15_52    414,-1012,600,400,474,725,579,2,352,317,2,1,13,797,698,2,629,826,4.0,1,0
2014_11_11_15_15_52    419,-980,615,400,533,724,584,2,344,305,2,1,12,799,699,4,623,825,4.0,1,0
2014_11_11_15_15_52    419,-980,615,400,533,724,584,2,344,305,2,1,12,799,699,4,623,825,4.0,1,0
2014_11_11_15_15_52    389,-948,591,399,530,724,577,1,344,299,2,2,14,802,703,1,559,826,4.0,1,0
2014_11_11_15_15_52    435,-976,576,399,513,726,578,3,336,301,38,6,13,802,703,2,560,826,4.0,1,0
2014_11_11_15_15_52    423,-957,568,400,510,725,582,2,325,280,31,2,6,803,703,1,561,822,4.0,1,0
2014_11_11_15_15_52    419,-972,535,400,487,723,583,2,314,279,1,2,6,801,702,1,561,821,4.0,1,0
2014_11_11_15_15_52    414,-991,550,401,489,725,581,1,311,274,1,2,2,801,702,2,563,820,4.0,1,0
2014_11_11_15_15_52    376,-961,556,398,483,713,579,1,314,227,2,2,1,801,701,3,564,820,4.0,1,0
2014_11_11_15_15_52    376,-961,556,398,483,713,579,1,314,227,2,2,1,801,701,3,564,820,4.0,1,0
2014_11_11_15_15_52    404,-945,569,403,513,713,577,1,330,185,2,1,2,796,704,2,557,819,4.0,1,0
2014_11_11_15_15_53    408,-977,572,418,504,709,577,2,333,184,3,1,10,796,704,2,560,821,4.0,1,0
2014_11_11_15_15_53    400,-961,563,417,495,712,577,2,339,165,2,2,2,796,701,2,561,820,4.0,1,0
2014_11_11_15_15_53    422,-967,585,413,482,711,575,2,338,178,1,2,2,797,698,2,556,819,4.0,1,0
2014_11_11_15_15_53    408,-989,582,419,487,712,569,2,341,165,2,2,1,797,688,3,557,818,4.0,1,0
