date,accY,accZ,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,d1,d2,d3
2014_11_11_15_18_47    391,-981,560,134,228,647,523,4,308,127,1,2,2,681,469,418,850,805,2.0,1,0
2014_11_11_15_18_47    385,-1005,558,105,179,648,526,2,276,137,0,2,1,692,472,416,850,802,2.0,1,0
2014_11_11_15_18_47    387,-976,551,41,167,646,528,1,288,134,0,1,2,688,469,414,844,803,2.0,1,0
2014_11_11_15_18_47    376,-989,561,82,166,646,527,2,263,130,2,1,1,689,468,414,846,802,2.0,1,0
2014_11_11_15_18_47    368,-1001,547,9,155,648,522,1,34,106,3,2,1,683,440,413,832,802,2.0,1,0
2014_11_11_15_18_47    393,-999,567,9,156,651,532,2,37,106,2,1,2,686,429,414,825,803,2.0,1,0
2014_11_11_15_18_47    381,-975,559,8,98,652,531,1,31,105,2,0,2,683,409,414,829,802,2.0,1,0
2014_11_11_15_18_47    387,-985,545,8,106,653,531,1,29,102,1,2,2,683,405,414,828,802,2.0,1,0
2014_11_11_15_18_47    379,-968,543,8,101,635,533,1,116,110,1,2,1,681,404,414,827,801,2.0,1,0
2014_11_11_15_18_47    358,-944,572,134,177,636,534,1,26,118,1,1,1,683,427,419,827,803,2.0,1,0
2014_11_11_15_18_47    336,-1053,585,152,221,642,622,2,32,116,2,2,1,687,468,418,841,804,2.0,1,0
2014_11_11_15_18_47    326,-1166,614,268,281,662,666,2,358,158,2,1,2,682,579,416,848,807,2.0,1,0
2014_11_11_15_18_47    329,-998,487,338,447,703,692,2,422,179,3,2,152,710,528,428,849,808,2.0,1,0
2014_11_11_15_18_47    376,-797,489,354,475,683,690,2,396,200,2,1,179,707,581,576,852,808,2.0,1,0
2014_11_11_15_18_48    375,-928,447,358,500,676,686,3,425,199,1,2,2,717,466,571,833,804,2.0,1,0
2014_11_11_15_18_48    383,-1057,511,331,426,624,574,2,379,151,2,2,1,715,493,570,808,795,2.0,1,0
2014_11_11_15_18_48    339,-1072,536,328,434,623,667,1,334,157,2,1,1,711,489,567,817,795,2.0,1,0
2014_11_11_15_18_48    332,-988,568,327,429,630,680,2,344,169,1,0,2,708,483,564,820,796,2.0,1,0
2014_11_11_15_18_48    344,-1007,563,341,426,632,685,3,369,169,1,2,1,711,495,561,828,800,2.0,1,0
2014_11_11_15_18_48    319,-1038,568,344,432,628,688,2,395,182,2,1,1,714,444,555,836,802,2.0,1,0
2014_11_11_15_18_48    331,-1017,588,348,473,629,691,3,379,186,1,1,2,714,443,554,838,802,2.0,1,0
2014_11_11_15_18_48    344,-986,568,351,477,630,692,2,401,192,1,3,2,713,458,553,840,803,2.0,1,0
2014_11_11_15_18_48    359,-960,566,351,487,633,697,1,424,206,1,2,2,716,548,549,844,803,2.0,1,0
2014_11_11_15_18_48    359,-960,566,351,487,633,697,1,424,206,1,2,2,716,548,549,844,803,2.0,1,0
2014_11_11_15_18_48    385,-1027,552,352,457,630,693,2,419,190,1,3,2,723,544,545,844,803,2.0,1,0
2014_11_11_15_18_48    380,-1010,536,351,462,629,694,2,380,187,2,3,1,726,482,541,831,802,2.0,1,0
2014_11_11_15_18_48    380,-1010,536,351,462,629,694,2,380,187,2,3,1,726,482,541,831,802,2.0,1,0
2014_11_11_15_18_48    383,-1032,544,346,441,630,691,2,374,183,1,2,2,732,483,535,841,802,2.0,1,0
2014_11_11_15_18_48    391,-1009,545,345,446,632,684,1,386,180,1,2,1,731,503,535,836,802,2.0,1,0
2014_11_11_15_18_48    386,-1032,524,347,438,636,686,2,391,176,2,2,2,730,473,531,838,802,2.0,1,0
2014_11_11_15_18_48    361,-1016,527,343,439,636,686,1,394,176,2,2,0,724,489,524,841,802,2.0,1,0
2014_11_11_15_18_48    382,-993,577,343,431,637,687,1,403,177,2,2,2,724,493,523,841,803,2.0,1,0
2014_11_11_15_18_48    370,-962,537,343,431,637,691,1,404,186,1,2,2,723,479,521,841,802,2.0,1,0
2014_11_11_15_18_48    396,-1009,559,344,427,637,692,2,398,186,2,2,2,725,498,520,841,800,2.0,1,0
2014_11_11_15_18_49    396,-992,545,344,427,635,690,2,402,185,1,1,2,724,495,520,841,802,2.0,1,0
2014_11_11_15_18_49    377,-1000,560,344,425,638,689,2,403,181,1,1,2,724,499,519,840,803,2.0,1,0
2014_11_11_15_18_49    364,-968,547,344,426,637,691,1,404,183,3,2,1,724,496,519,839,801,2.0,1,0
2014_11_11_15_18_49    371,-976,536,341,435,635,691,2,369,177,2,2,2,724,494,517,840,801,2.0,1,0
2014_11_11_15_18_49    385,-1010,540,342,434,635,687,1,367,175,2,2,2,724,495,517,842,801,2.0,1,0
2014_11_11_15_18_49    371,-985,527,342,422,635,685,2,366,174,2,2,2,721,495,516,841,801,2.0,1,0
2014_11_11_15_18_49    371,-1015,536,336,394,634,685,1,395,167,1,2,1,721,495,516,841,801,2.0,1,0
2014_11_11_15_18_49    384,-990,536,320,397,634,681,1,395,170,2,2,1,718,497,516,840,801,2.0,1,0
2014_11_11_15_18_49    387,-989,518,319,388,636,679,2,394,168,2,1,1,719,497,515,840,800,2.0,1,0
2014_11_11_15_18_49    375,-994,536,317,387,637,658,2,393,160,2,2,3,716,499,515,840,800,2.0,1,0
2014_11_11_15_18_49    369,-980,536,317,395,640,665,3,379,159,2,5,2,719,507,514,842,801,2.0,1,0
2014_11_11_15_18_49    399,-1025,524,316,420,640,665,2,383,159,2,2,2,720,514,513,843,802,2.0,1,0
2014_11_11_15_18_49    392,-1027,531,315,392,639,573,1,390,153,3,2,1,721,518,513,842,802,2.0,1,0
2014_11_11_15_18_49    391,-977,537,314,385,641,555,2,390,154,2,1,1,718,510,514,839,803,2.0,1,0
2014_11_11_15_18_49    384,-1063,543,311,400,639,543,2,384,147,2,1,2,720,510,513,838,801,2.0,1,0
2014_11_11_15_18_49    350,-961,572,309,314,639,550,2,384,158,1,1,2,721,502,513,835,800,2.0,1,0
2014_11_11_15_18_49    335,-1028,553,311,301,637,549,1,379,151,1,2,2,719,501,513,834,802,2.0,1,0
2014_11_11_15_18_49    324,-1055,570,311,349,634,679,4,388,189,1,2,2,717,511,512,841,804,2.0,1,0
2014_11_11_15_18_49    304,-992,556,319,337,637,680,2,406,210,1,3,1,720,486,511,842,804,2.0,1,0
2014_11_11_15_18_49    348,-1000,520,329,367,639,682,0,423,201,2,2,2,720,502,510,844,805,2.0,1,0
2014_11_11_15_18_50    355,-1025,492,334,376,660,683,1,424,201,3,1,1,723,497,509,841,808,2.0,1,0
2014_11_11_15_18_50    370,-1058,519,336,398,642,685,1,402,215,2,2,1,723,492,508,843,808,2.0,1,0
2014_11_11_15_18_50    345,-1000,525,336,378,631,699,3,426,208,1,3,2,727,496,509,843,807,2.0,1,0
2014_11_11_15_18_50    369,-1040,511,339,381,634,698,1,425,208,2,0,1,726,499,507,843,807,2.0,1,0
2014_11_11_15_18_50    371,-983,503,338,406,637,697,2,423,173,1,1,1,722,465,507,837,807,2.0,1,0
2014_11_11_15_18_50    353,-1019,448,334,363,637,692,2,420,171,2,2,2,720,488,507,839,806,2.0,1,0
2014_11_11_15_18_50    327,-1000,528,335,377,637,694,2,413,173,1,2,2,723,485,507,839,806,2.0,1,0
2014_11_11_15_18_50    304,-963,536,334,375,637,697,1,419,189,1,2,1,725,500,507,838,805,2.0,1,0
2014_11_11_15_18_50    307,-1017,568,342,451,639,700,2,430,200,1,2,1,724,584,506,839,806,2.0,1,0
2014_11_11_15_18_50    307,-1017,568,342,451,639,700,2,430,200,1,2,1,724,584,506,839,806,2.0,1,0
2014_11_11_15_18_50    344,-1063,519,339,377,640,698,2,431,183,3,2,2,726,579,506,840,805,2.0,1,0
2014_11_11_15_18_50    307,-985,575,342,395,639,677,2,432,190,2,1,2,720,617,505,841,801,2.0,1,0
2014_11_11_15_18_50    285,-900,572,341,380,639,687,1,430,182,2,2,2,720,617,505,841,801,2.0,1,0
2014_11_11_15_18_50    408,-1072,464,343,452,640,693,2,434,195,2,1,3,708,623,504,841,801,2.0,1,0
2014_11_11_15_18_50    408,-1072,464,343,452,640,693,2,434,195,2,1,3,708,623,504,841,801,2.0,1,0
2014_11_11_15_18_50    361,-1030,451,343,472,639,693,1,434,190,2,1,2,692,645,503,841,800,2.0,1,0
2014_11_11_15_18_50    312,-1001,563,341,425,639,686,2,429,178,1,3,1,702,658,504,842,798,2.0,1,0
2014_11_11_15_18_50    304,-960,607,342,497,637,698,2,433,182,1,2,3,704,614,504,836,799,2.0,1,0
2014_11_11_15_18_50    335,-1009,556,341,468,631,692,4,427,182,2,0,1,714,587,504,823,802,2.0,1,0
2014_11_11_15_18_50    393,-1076,519,344,466,632,691,2,409,185,2,2,2,736,633,504,823,802,2.0,1,0
2014_11_11_15_18_51    336,-980,499,342,472,630,580,2,321,189,2,2,0,742,569,504,822,795,2.0,1,0
2014_11_11_15_18_51    349,-1009,535,339,455,626,579,2,287,148,1,1,2,741,516,504,810,808,2.0,1,0
2014_11_11_15_18_51    331,-921,607,340,459,626,590,2,293,145,1,2,1,738,542,505,807,812,2.0,1,0
2014_11_11_15_18_51    357,-1073,551,336,433,632,682,2,297,136,1,2,2,752,473,503,802,816,2.0,1,0
2014_11_11_15_18_51    359,-1028,536,340,388,632,695,2,315,147,3,2,2,753,482,502,801,818,2.0,1,0
2014_11_11_15_18_51    332,-1021,515,344,356,635,697,2,318,159,2,2,2,754,435,501,813,821,2.0,1,0
2014_11_11_15_18_51    310,-1005,537,340,363,636,696,3,368,156,1,2,2,728,464,500,818,823,3.0,1,0
2014_11_11_15_18_51    348,-999,579,343,365,637,696,1,377,153,1,2,2,744,505,499,819,824,3.0,1,0
2014_11_11_15_18_51    358,-1025,551,350,392,640,698,1,418,156,2,2,2,747,486,496,833,823,3.0,1,0
2014_11_11_15_18_51    364,-976,508,351,389,639,696,2,413,156,2,2,0,742,497,497,838,825,3.0,1,0
2014_11_11_15_18_51    371,-1055,492,347,390,640,696,2,411,150,2,1,2,741,508,497,838,825,3.0,1,0
2014_11_11_15_18_51    327,-1017,524,350,406,641,695,1,409,152,2,0,2,729,518,497,820,825,3.0,1,0
2014_11_11_15_18_51    334,-1005,568,350,398,640,697,1,412,152,2,2,2,721,524,497,821,825,3.0,1,0
2014_11_11_15_18_51    344,-996,545,349,400,639,700,1,413,154,2,2,2,728,521,496,832,827,3.0,1,0
2014_11_11_15_18_51    352,-961,542,349,403,637,698,1,412,156,2,2,2,732,510,495,834,826,3.0,1,0
2014_11_11_15_18_51    351,-1009,514,348,399,635,696,1,380,153,2,1,1,730,510,495,822,826,3.0,1,0
2014_11_11_15_18_51    359,-997,567,348,399,635,695,2,379,152,3,2,2,730,498,495,820,826,3.0,1,0
2014_11_11_15_18_51    360,-985,520,346,395,634,696,2,329,151,1,2,1,731,472,494,806,826,3.0,1,0
2014_11_11_15_18_51    382,-1040,582,344,392,635,698,2,328,157,2,2,1,732,467,493,812,827,3.0,1,0
2014_11_11_15_18_51    376,-936,524,347,396,635,698,0,329,151,2,1,2,732,492,493,809,827,3.0,1,0
2014_11_11_15_18_52    379,-979,539,349,424,636,694,2,327,177,1,2,2,733,479,492,824,827,3.0,1,0
2014_11_11_15_18_52    398,-985,536,350,429,637,696,2,328,176,2,2,2,730,483,490,828,829,3.0,1,0
2014_11_11_15_18_52    359,-967,560,347,423,638,695,1,327,171,2,2,2,732,477,490,827,830,3.0,1,0
2014_11_11_15_18_52    428,-1028,537,347,412,637,694,1,328,172,1,1,1,731,470,490,825,829,3.0,1,0
2014_11_11_15_18_52    371,-993,511,346,418,637,695,2,326,174,3,2,2,733,481,489,826,829,3.0,1,0
2014_11_11_15_18_52    360,-999,531,342,399,637,692,2,328,153,1,3,3,733,483,489,828,831,3.0,1,0
2014_11_11_15_18_52    369,-1060,544,341,405,638,693,1,307,148,1,2,2,732,488,489,828,831,3.0,1,0
2014_11_11_15_18_52    386,-1181,594,342,385,654,695,4,413,152,2,1,2,730,546,487,826,832,3.0,1,0
2014_11_11_15_18_52    271,-1021,531,365,527,691,707,2,420,169,2,0,184,731,617,508,836,832,3.0,1,0
2014_11_11_15_18_52    264,-781,478,368,531,693,708,2,426,175,2,2,94,731,621,518,837,832,3.0,1,0
2014_11_11_15_18_52    313,-825,439,373,528,644,706,2,433,162,1,1,3,730,641,510,835,832,3.0,1,0
2014_11_11_15_18_52    419,-1147,460,372,566,658,706,1,427,161,2,1,0,730,602,503,809,828,3.0,1,0
2014_11_11_15_18_52    284,-970,553,362,572,657,704,1,423,144,1,2,3,732,542,502,805,828,3.0,1,0
2014_11_11_15_18_52    216,-864,670,371,574,670,705,1,434,153,1,1,2,726,565,501,798,830,3.0,1,0
2014_11_11_15_18_52    231,-957,694,370,581,687,706,2,432,147,2,2,161,734,617,499,799,830,3.0,1,0
2014_11_11_15_18_52    295,-1105,651,367,578,686,705,2,427,168,2,1,194,740,637,498,812,836,3.0,1,0
2014_11_11_15_18_52    367,-1135,415,368,545,664,705,2,439,156,1,2,150,750,660,497,804,837,3.0,1,0
2014_11_11_15_18_52    335,-969,439,349,496,669,704,1,443,156,2,2,181,749,664,497,804,837,3.0,1,0
2014_11_11_15_18_52    255,-927,510,345,402,658,701,1,428,127,1,2,156,748,642,498,786,831,3.0,1,0
2014_11_11_15_18_52    289,-975,590,345,405,657,688,1,404,90,2,2,3,746,581,499,776,831,3.0,1,0
2014_11_11_15_18_53    321,-970,521,346,376,645,592,2,380,2,2,1,2,742,502,500,774,828,3.0,1,0
2014_11_11_15_18_53    359,-1085,540,328,337,623,586,1,98,2,2,1,1,730,505,502,731,827,3.0,1,0
2014_11_11_15_18_53    359,-1085,540,328,337,623,586,1,98,2,2,1,1,730,505,502,731,827,3.0,1,0
2014_11_11_15_18_53    364,-1010,563,331,348,622,586,3,219,1,1,2,2,731,478,501,715,829,3.0,1,0
2014_11_11_15_18_53    335,-1000,535,332,348,625,587,1,240,2,1,2,0,732,499,500,750,830,3.0,1,0
2014_11_11_15_18_53    348,-1000,608,343,352,628,587,1,267,3,2,2,1,735,508,499,769,830,3.0,1,0
2014_11_11_15_18_53    360,-1028,631,341,356,632,591,1,236,124,1,2,1,739,520,497,794,830,3.0,1,0
2014_11_11_15_18_53    360,-928,572,347,357,628,588,2,247,133,1,1,2,740,487,497,800,828,3.0,1,0
2014_11_11_15_18_53    360,-928,572,347,357,628,588,2,247,133,1,1,2,740,487,497,800,828,3.0,1,0
2014_11_11_15_18_53    339,-999,607,344,362,630,587,1,243,139,1,1,2,739,474,496,816,830,3.0,1,0
2014_11_11_15_18_53    342,-1152,579,345,360,634,641,3,227,117,2,2,0,735,631,496,777,830,3.0,1,0
2014_11_11_15_18_53    335,-1343,531,345,454,655,663,2,276,1,3,2,1,708,656,499,752,829,3.0,1,0
2014_11_11_15_18_53    206,-1352,422,339,460,664,587,2,365,2,1,1,93,650,724,501,725,818,3.0,1,0
2014_11_11_15_18_53    -29,-1047,263,345,521,659,591,2,378,2,2,1,97,681,758,505,704,818,3.0,1,0
2014_11_11_15_18_53    -116,-1184,19,349,376,707,585,2,375,2,2,0,150,748,797,521,695,818,3.0,1,0
2014_11_11_15_18_53    -2,-843,140,330,425,681,620,1,386,2,0,0,2,722,782,519,699,818,3.0,1,0
2014_11_11_15_18_53    111,-1242,48,324,407,680,580,2,365,1,2,1,1,719,793,515,710,815,3.0,1,0
2014_11_11_15_18_53    118,-1167,60,321,324,694,581,1,375,1,3,1,1,702,787,262,693,815,3.0,1,0
2014_11_11_15_18_53    121,-1005,135,319,339,696,603,2,405,2,0,1,3,703,787,242,702,815,3.0,1,0
2014_11_11_15_18_53    190,-1056,150,322,391,709,616,1,396,1,2,1,202,708,800,243,701,828,3.0,1,0
2014_11_11_15_18_54    355,-1149,204,332,403,712,641,1,404,1,2,2,266,695,825,245,710,830,3.0,1,0
2014_11_11_15_18_54    423,-1031,155,338,499,719,663,2,404,1,2,2,372,709,856,245,710,834,3.0,1,0
2014_11_11_15_18_54    582,-1241,40,344,507,740,663,2,428,2,2,2,407,780,865,247,708,835,3.0,1,0
2014_11_11_15_18_54    536,-1177,-122,363,538,748,673,0,467,1,481,2,422,806,875,248,681,850,3.0,1,0
2014_11_11_15_18_54    519,-941,-160,382,613,751,688,2,542,2,461,2,429,826,889,250,679,853,3.0,1,0
2014_11_11_15_18_54    487,-853,-260,383,670,754,691,4,559,2,457,3,426,829,894,250,681,859,3.0,1,0
2014_11_11_15_18_54    444,-997,-266,401,729,782,739,1,584,1,440,12,431,844,904,250,681,860,3.0,1,0
2014_11_11_15_18_54    439,-968,-232,404,716,783,751,1,588,2,477,12,441,843,906,253,736,862,3.0,1,0
2014_11_11_15_18_54    417,-1089,-228,403,723,779,727,2,594,2,478,2,438,846,905,252,750,863,3.0,1,0
2014_11_11_15_18_54    463,-1116,-201,403,714,779,725,1,594,1,481,1,439,842,903,251,762,863,3.0,4,0
2014_11_11_15_18_54    377,-1073,-177,417,655,781,714,1,591,1,484,2,428,839,907,252,765,864,3.0,4,0
2014_11_11_15_18_54    419,-1085,-153,416,687,779,712,2,593,2,485,1,429,841,908,252,766,864,3.0,4,0
2014_11_11_15_18_54    403,-1065,-176,406,667,778,711,2,584,2,485,2,419,842,904,251,766,864,3.0,4,0
2014_11_11_15_18_54    396,-1101,-143,394,692,776,715,1,573,2,493,2,429,835,898,251,771,862,3.0,4,0
2014_11_11_15_18_54    336,-1017,-79,390,687,774,708,0,522,2,438,1,432,811,890,251,776,863,3.0,4,0
2014_11_11_15_18_54    336,-1017,-79,390,687,774,708,0,522,2,438,1,432,811,890,251,776,863,3.0,4,0
2014_11_11_15_18_54    291,-1156,-116,396,689,757,703,1,501,3,434,2,384,808,883,250,772,862,3.0,4,0
2014_11_11_15_18_54    335,-992,-55,378,623,753,684,2,467,1,2,2,320,799,878,248,767,860,3.0,4,0
2014_11_11_15_18_54    403,-961,71,348,617,756,677,2,448,1,1,2,250,801,874,248,779,860,3.0,4,0
2014_11_11_15_18_54    467,-1199,15,346,566,757,675,1,445,2,2,1,256,803,878,247,769,861,3.0,4,0
2014_11_11_15_18_55    312,-1164,-65,351,568,756,673,1,454,2,456,1,259,807,881,249,774,864,3.0,4,0
2014_11_11_15_18_55    233,-1084,-127,367,624,758,690,2,464,2,454,2,297,809,882,249,779,862,3.0,4,0
2014_11_11_15_18_55    233,-1084,-127,367,624,758,690,2,464,2,454,2,297,809,882,249,779,862,3.0,4,0
2014_11_11_15_18_55    271,-1029,-77,368,628,758,692,1,474,0,439,1,332,811,883,248,790,863,3.0,4,0
2014_11_11_15_18_55    391,-1101,25,366,561,759,685,2,461,1,2,3,270,820,881,247,755,855,3.0,4,0
2014_11_11_15_18_55    391,-1101,25,366,561,759,685,2,461,1,2,3,270,820,881,247,755,855,3.0,4,0
2014_11_11_15_18_55    439,-1169,55,365,535,760,698,1,461,3,433,1,253,822,887,250,780,856,3.0,4,0
2014_11_11_15_18_55    371,-1106,32,365,605,761,692,2,464,1,440,2,257,831,887,250,776,856,3.0,4,0
2014_11_11_15_18_55    332,-1137,-55,365,604,766,687,1,467,1,441,4,261,832,885,249,775,856,3.0,4,0
2014_11_11_15_18_55    268,-1070,-173,365,610,768,707,1,480,1,447,2,275,840,887,249,774,856,3.0,4,0
2014_11_11_15_18_55    239,-1024,-185,390,602,773,693,3,494,2,444,1,308,839,879,246,749,855,3.0,4,0
2014_11_11_15_18_55    227,-1056,-199,404,609,777,706,1,495,0,441,3,329,845,880,246,761,859,3.0,4,0
2014_11_11_15_18_55    279,-1047,-152,408,605,777,726,2,542,1,441,2,339,841,885,247,756,863,3.0,4,0
2014_11_11_15_18_55    403,-1021,-97,406,635,779,707,1,490,2,463,0,309,838,880,240,714,863,3.0,4,0
2014_11_11_15_18_55    439,-1039,-76,405,617,776,706,4,489,1,467,3,302,839,884,249,730,864,3.0,4,0
2014_11_11_15_18_55    508,-1288,-31,411,600,780,710,3,489,2,467,1,363,841,887,254,717,866,3.0,4,0
2014_11_11_15_18_55    435,-1137,-132,407,627,784,712,2,568,2,489,2,425,836,892,265,717,868,3.0,4,0
2014_11_11_15_18_55    238,-988,-324,414,653,782,726,1,597,2,512,1,472,839,907,268,732,869,3.0,4,0
2014_11_11_15_18_55    238,-946,-337,416,683,784,725,2,616,2,517,2,469,840,907,268,741,869,3.0,4,0
2014_11_11_15_18_55    281,-957,-353,408,688,784,716,1,590,2,519,2,441,836,908,264,748,869,3.0,4,0
2014_11_11_15_18_56    332,-957,-209,406,701,786,723,3,592,1,501,2,444,829,907,262,749,870,3.0,4,0
2014_11_11_15_18_56    502,-1138,-64,404,699,783,720,2,587,2,503,0,468,832,907,261,742,871,3.0,4,0
2014_11_11_15_18_56    492,-1103,-72,409,696,785,725,2,590,2,520,2,487,836,909,263,739,870,3.0,4,0
2014_11_11_15_18_56    511,-1136,-130,421,698,785,723,1,598,2,522,37,555,834,910,277,777,871,3.0,4,0
2014_11_11_15_18_56    375,-1136,-287,440,722,788,728,1,618,102,523,59,545,836,913,297,805,872,3.0,4,0
2014_11_11_15_18_56    311,-1049,-316,440,722,780,731,2,614,15,520,2,532,834,909,294,787,871,3.0,4,0
2014_11_11_15_18_56    241,-955,-311,431,722,775,731,2,585,1,513,1,496,828,904,287,770,870,3.0,4,0
2014_11_11_15_18_56    304,-1028,-157,412,650,767,721,2,550,1,490,2,432,815,887,247,747,866,4.0,4,1
2014_11_11_15_18_56    334,-1074,-85,408,650,767,711,2,499,2,488,2,391,808,883,244,742,866,4.0,4,1
2014_11_11_15_18_56    375,-1048,-65,405,642,769,721,2,484,1,490,2,363,826,886,251,735,866,4.0,4,1
2014_11_11_15_18_56    447,-1129,-90,405,653,762,723,2,501,1,490,2,360,838,886,258,734,867,4.0,4,1
2014_11_11_15_18_56    447,-1129,-90,405,653,762,723,2,501,1,490,2,360,838,886,258,734,867,4.0,4,1
2014_11_11_15_18_56    462,-1215,-104,405,681,776,736,2,507,2,513,2,368,844,892,262,738,866,4.0,4,1
2014_11_11_15_18_56    291,-1110,-239,409,660,781,737,2,562,85,514,1,372,833,890,261,746,867,4.0,4,1
2014_11_11_15_18_56    252,-991,-249,409,675,782,738,2,567,2,507,2,369,841,885,250,743,868,4.0,4,1
2014_11_11_15_18_56    252,-991,-249,409,675,782,738,2,567,2,507,2,369,841,885,250,743,868,4.0,4,1
2014_11_11_15_18_56    351,-976,-104,407,654,784,737,2,559,2,517,1,368,845,885,240,738,863,4.0,4,1
2014_11_11_15_18_56    414,-1052,-66,396,665,784,736,2,555,2,493,1,360,846,891,242,728,864,4.0,4,1
2014_11_11_15_18_56    462,-1152,-80,398,672,779,738,3,552,1,520,2,365,845,892,252,742,859,4.0,4,1
2014_11_11_15_18_56    401,-1140,-119,416,671,785,740,1,559,76,521,3,366,841,893,262,745,861,4.0,4,1
2014_11_11_15_18_57    310,-1058,-217,419,685,788,741,2,560,113,521,1,381,843,887,261,783,861,4.0,4,1
2014_11_11_15_18_57    319,-1056,-260,419,683,791,744,1,568,137,521,2,380,844,886,263,790,861,4.0,4,1
2014_11_11_15_18_57    451,-1076,-159,419,660,793,739,1,557,135,521,2,376,839,883,265,771,862,4.0,4,1
2014_11_11_15_18_57    451,-1076,-159,419,660,793,739,1,557,135,521,2,376,839,883,265,771,862,4.0,4,1
2014_11_11_15_18_57    553,-1092,-109,420,670,784,732,4,501,147,522,2,411,840,879,286,795,861,4.0,4,1
2014_11_11_15_18_57    508,-1057,-48,423,667,776,721,1,499,146,522,1,410,833,878,292,812,855,4.0,4,1
2014_11_11_15_18_57    440,-1009,4,423,653,773,695,2,466,150,521,1,396,814,867,292,834,853,4.0,4,1
2014_11_11_15_18_57    440,-1009,4,423,653,773,695,2,466,150,521,1,396,814,867,292,834,853,4.0,4,1
2014_11_11_15_18_57    278,-1088,102,422,597,756,653,3,457,130,2,2,384,811,831,290,838,836,4.0,4,1
2014_11_11_15_18_57    174,-1177,241,409,584,741,623,2,457,173,2,2,320,789,775,291,836,840,4.0,4,1
2014_11_11_15_18_57    174,-1177,241,409,584,741,623,2,457,173,2,2,320,789,775,291,836,840,4.0,4,1
2014_11_11_15_18_57    86,-1217,296,410,620,707,627,2,434,128,1,2,253,780,691,308,829,832,4.0,4,1
2014_11_11_15_18_57    118,-1165,307,410,589,677,600,1,416,115,2,1,245,764,626,310,832,834,4.0,4,1
2014_11_11_15_18_57    71,-1056,398,410,544,687,591,2,427,109,2,2,238,745,654,355,835,832,4.0,4,1
2014_11_11_15_18_57    51,-1098,396,407,504,693,582,2,415,72,0,2,2,743,510,367,829,831,4.0,4,1
2014_11_11_15_18_57    85,-1073,408,402,354,684,584,1,412,105,263,1,1,766,552,625,815,833,4.0,1,0
2014_11_11_15_18_57    163,-1223,333,403,413,690,643,2,426,128,4,2,115,741,582,628,809,834,4.0,1,0
2014_11_11_15_18_57    224,-1154,291,401,417,692,653,2,428,135,1,2,230,740,630,627,808,830,4.0,1,0
2014_11_11_15_18_57    240,-1081,271,402,406,696,608,2,429,129,1,2,2,755,562,625,806,831,4.0,1,0
2014_11_11_15_18_57    303,-1151,270,398,346,672,603,2,415,113,2,2,2,719,510,625,799,829,4.0,1,0
2014_11_11_15_18_58    294,-1044,367,394,354,643,599,2,365,79,2,2,2,684,420,625,791,827,4.0,1,0
2014_11_11_15_18_58    243,-1150,624,390,269,637,591,2,256,101,2,2,3,691,391,624,784,827,4.0,1,0
2014_11_11_15_18_58    255,-1080,638,392,319,626,581,1,258,100,3,2,2,692,364,623,784,828,4.0,1,0
2014_11_11_15_18_58    304,-976,611,395,294,625,624,2,252,119,1,2,2,688,388,622,784,829,4.0,1,0
2014_11_11_15_18_58    375,-1028,498,399,316,642,604,2,260,126,2,1,2,689,399,618,794,830,4.0,1,0
2014_11_11_15_18_58    313,-1018,536,397,256,645,579,2,261,106,2,2,1,681,395,618,792,823,4.0,1,0
2014_11_11_15_18_58    295,-1032,543,398,278,643,613,0,294,126,1,1,2,685,418,618,797,822,4.0,1,0
2014_11_11_15_18_58    352,-1137,591,395,312,643,647,1,383,129,2,1,2,699,415,616,802,820,4.0,1,0
2014_11_11_15_18_58    352,-1137,591,395,312,643,647,1,383,129,2,1,2,699,415,616,802,820,4.0,1,0
2014_11_11_15_18_58    304,-884,536,422,379,641,659,2,348,117,2,3,2,703,432,616,802,821,4.0,1,0
2014_11_11_15_18_58    307,-988,584,418,306,643,616,2,390,130,2,2,2,703,444,616,801,822,4.0,1,0
2014_11_11_15_18_58    338,-1015,627,406,415,642,651,1,397,136,2,2,2,705,445,615,796,822,4.0,1,0
2014_11_11_15_18_58    352,-1011,543,430,423,642,647,2,433,126,2,2,1,703,427,616,815,823,4.0,1,0
2014_11_11_15_18_58    344,-954,576,432,455,657,662,1,437,142,2,2,1,704,441,616,795,822,4.0,1,0
2014_11_11_15_18_58    344,-954,576,432,455,657,662,1,437,142,2,2,1,704,441,616,795,822,4.0,1,0
2014_11_11_15_18_58    376,-1044,556,430,461,662,641,1,444,145,2,1,2,694,461,614,795,820,4.0,1,0
2014_11_11_15_18_58    358,-976,525,418,455,653,641,1,433,138,2,1,3,701,446,613,792,819,4.0,1,0
2014_11_11_15_18_58    364,-1038,551,417,462,657,656,1,450,137,1,1,2,711,431,612,794,821,4.0,1,0
2014_11_11_15_18_58    339,-989,548,425,479,656,662,1,435,153,3,3,1,708,427,612,795,822,4.0,1,0
2014_11_11_15_18_58    344,-1009,543,421,487,656,667,3,445,140,2,2,1,712,408,611,794,822,4.0,1,0
2014_11_11_15_18_59    321,-996,558,420,476,658,671,1,453,140,2,1,0,705,407,611,788,823,4.0,1,0
2014_11_11_15_18_59    329,-995,543,447,484,659,667,2,446,140,2,2,1,713,414,610,787,823,4.0,1,0
